"customer_id","predicted_label","risk_score"
"SYNID0100059490","0","0.1097657243586066"
"SYNID0100059769","0","0.020686872725592113"
"SYNID0100060456","0","0.10070051030032996"
"SYNID0100060458","0","0.049826500845534256"
"SYNID0100060562","0","0.003945167809683058"
"SYNID0100060727","0","0.012909325290637251"
"SYNID0100060883","0","0.010408464733798419"
"SYNID0100060969","0","0.0021450796871771314"
"SYNID0100061097","0","0.05760223683926915"
"SYNID0100062156","0","0.0021703883701609254"
"SYNID0100062402","0","0.00218777996840564"
"SYNID0100062584","0","0.4293360545299378"
"SYNID0100063099","0","0.04057453428395853"
"SYNID0100063274","0","0.007101970812281537"
"SYNID0100063316","0","0.00205725036080776"
"SYNID0100063360","0","0.0018320662265038767"
"SYNID0100063472","0","0.004848003819864164"
"SYNID0100063874","0","0.31308325236625034"
"SYNID0100063994","0","0.24358015724046136"
"SYNID0100064304","0","0.0071104026027558375"
"SYNID0100064470","0","0.003098186879132804"
"SYNID0100064485","0","0.4143122856811021"
"SYNID0100065426","0","0.007996801518463232"
"SYNID0100065920","0","0.00219981099511065"
"SYNID0100066045","0","0.02058800687235895"
"SYNID0100067005","0","0.07268423791299365"
"SYNID0100067029","0","0.002034212195561324"
"SYNID0100067162","0","0.025352282209208"
"SYNID0100067177","0","0.01967355735448106"
"SYNID0100067217","0","0.016838009279050218"
"SYNID0100067250","0","0.012886861312386325"
"SYNID0100067531","0","0.04666680174832888"
"SYNID0100067628","0","0.004052742319617335"
"SYNID0100067668","0","0.018989525787691575"
"SYNID0100067868","0","0.1674758509104187"
"SYNID0100068308","0","0.022894804037420124"
"SYNID0100068500","0","0.0037855710739365445"
"SYNID0100068537","0","0.021951106213287868"
"SYNID0100068610","0","0.37244109245527973"
"SYNID0100068662","0","0.03403328640842077"
"SYNID0100068749","0","0.04299950893629514"
"SYNID0100068783","0","0.0019141641177087682"
"SYNID0100068792","0","0.026188341933145124"
"SYNID0100068815","1","0.7910254098597651"
"SYNID0100068827","0","0.0027181803646871123"
"SYNID0100069423","0","0.00973810936863337"
"SYNID0100069524","0","0.04329326179474317"
"SYNID0100069844","0","0.06705381515569722"
"SYNID0100069957","0","0.15476466096986524"
"SYNID0100069965","0","0.008840089152818429"
"SYNID0100070134","0","0.00339600888008358"
"SYNID0100070399","0","0.0005826183617774265"
"SYNID0100070470","0","0.0019696300051237872"
"SYNID0100070564","0","0.011225061964059728"
"SYNID0100070637","0","0.05774458322681502"
"SYNID0100071116","0","0.004255641271190581"
"SYNID0100071235","0","0.08657373410060365"
"SYNID0100071380","0","0.11296082110062056"
"SYNID0100071621","0","0.08536173759814181"
"SYNID0100071649","0","0.003434318771953926"
"SYNID0100072177","0","0.03007127825183226"
"SYNID0100072346","0","0.0038117618853508346"
"SYNID0100072688","0","0.0020227994161011063"
"SYNID0100073103","0","0.4423141186084292"
"SYNID0100073359","0","0.07898716020843623"
"SYNID0100073582","0","0.0005366918678501329"
"SYNID0100073852","0","0.0021340515600541472"
"SYNID0100074035","0","0.029181192450945925"
"SYNID0100074225","0","0.009985812140913262"
"SYNID0100074354","0","0.002817330058067531"
"SYNID0100075150","0","0.008708642805656521"
"SYNID0100075153","0","0.0034334536151907334"
"SYNID0100075323","0","0.046748310061684804"
"SYNID0100075482","0","0.027701636215773928"
"SYNID0100075839","0","0.23347739135809967"
"SYNID0100076341","0","0.010627463008749826"
"SYNID0100076516","0","0.0017049276388235758"
"SYNID0100076652","0","0.025533849172491168"
"SYNID0100076913","0","0.0987506377313007"
"SYNID0100077134","0","0.004017557940730352"
"SYNID0100077243","0","0.005273781913598623"
"SYNID0100077523","0","0.37988065137017424"
"SYNID0100077995","0","0.0006110099599898291"
"SYNID0100078139","0","0.023346023689444"
"SYNID0100078203","0","0.0007680691233188413"
"SYNID0100078265","0","0.03394342772333917"
"SYNID0100078395","0","0.33699087517164267"
"SYNID0100078409","0","0.07831965717937249"
"SYNID0100078509","0","0.010842882514324364"
"SYNID0100078564","0","0.0030759640657476886"
"SYNID0100078622","0","0.6914836484099163"
"SYNID0100078650","0","0.005668255414326393"
"SYNID0100079311","0","0.23665261975278595"
"SYNID0100079374","0","0.0015413175093511946"
"SYNID0100079439","0","0.013040385028811071"
"SYNID0100079518","0","0.061450167869854584"
"SYNID0100079658","0","0.03643746543844418"
"SYNID0100080063","0","0.03146113651405769"
"SYNID0100080298","0","0.0028012363841142577"
"SYNID0100080577","0","0.004752991601814184"
"SYNID0100080937","0","0.0038253784448571255"
"SYNID0100081225","0","0.00148009509574988"
"SYNID0100081265","0","0.3841029831716272"
"SYNID0100081360","0","0.01223277163687877"
"SYNID0100082216","0","0.02408946290269207"
"SYNID0100082291","0","0.0023048900067496746"
"SYNID0100082343","0","0.018571078414853465"
"SYNID0100082541","0","0.035116590691426454"
"SYNID0100083124","0","0.014442248625335422"
"SYNID0100083243","0","0.02187829263216202"
"SYNID0100083294","0","0.054785788007727244"
"SYNID0100083585","0","0.006135258275828059"
"SYNID0100083736","0","0.405085351729537"
"SYNID0100084083","0","0.0048624620417141405"
"SYNID0100084135","0","0.0675334500241124"
"SYNID0100084277","0","0.1542784678103521"
"SYNID0100084306","0","0.0024563837504537845"
"SYNID0100084308","0","0.46103131698974426"
"SYNID0100084693","0","0.015081761502589606"
"SYNID0100085002","0","0.23231608380128851"
"SYNID0100085106","0","0.0015528239476843223"
"SYNID0100085416","0","0.035591592542500695"
"SYNID0100085712","0","0.003113092187263543"
"SYNID0100085836","0","0.21744492513239533"
"SYNID0100086014","0","0.0012547747720457081"
"SYNID0100087043","0","0.03709961854437876"
"SYNID0100087342","0","0.0269711189605162"
"SYNID0100087425","0","0.00848918354062051"
"SYNID0100087546","0","0.0150487953210126"
"SYNID0100087564","0","0.06411772802479637"
"SYNID0100087809","0","0.0030017185759900248"
"SYNID0100088272","0","0.06009882246753773"
"SYNID0100088455","0","0.044277056641207534"
"SYNID0100088505","0","0.003784964001223744"
"SYNID0100088603","0","0.009581081942349592"
"SYNID0100088987","0","0.004070960480176424"
"SYNID0100089434","0","0.02222228798649539"
"SYNID0100089552","0","0.023808600925420236"
"SYNID0100089992","0","0.016245066791853332"
"SYNID0100090190","0","0.00414754936319773"
"SYNID0100090388","0","0.04266269181150084"
"SYNID0100090759","0","0.012076614534927034"
"SYNID0100090794","0","0.013841917148068135"
"SYNID0100090868","0","0.012014354835064871"
"SYNID0100091306","0","0.011769766974314819"
"SYNID0100091570","0","0.010261152119635682"
"SYNID0100091865","0","0.02082724747228756"
"SYNID0100091953","0","0.31612690366346125"
"SYNID0100092221","0","0.11173134406767364"
"SYNID0100092236","0","0.002428339522335722"
"SYNID0100092359","0","0.009662385645702347"
"SYNID0100092463","0","0.003876999858421796"
"SYNID0100092493","0","0.0027112841478165645"
"SYNID0100092711","0","0.02307223671512448"
"SYNID0100092825","0","0.020694356009036453"
"SYNID0100092948","0","0.0035554779143381985"
"SYNID0100093365","0","0.10285659659057084"
"SYNID0100093761","0","0.002371536132044073"
"SYNID0100093807","0","0.0025494392224657413"
"SYNID0100093833","0","0.008800321889282996"
"SYNID0100094154","0","0.035081035173177455"
"SYNID0100094869","0","0.004455120638469284"
"SYNID0100094906","0","0.0457342575842593"
"SYNID0100095372","0","0.039315081556585814"
"SYNID0100095455","0","0.42522761361116973"
"SYNID0100095620","0","0.005290984775010973"
"SYNID0100095651","0","0.0417310772123329"
"SYNID0100095747","0","0.0049527957302497"
"SYNID0100095856","0","0.0027868050114913615"
"SYNID0100095898","0","0.015323278639280647"
"SYNID0100095907","0","0.07672107030719318"
"SYNID0100095968","0","0.004526755215583937"
"SYNID0100096038","0","0.0019639623959192905"
"SYNID0100096061","0","0.001893911939455082"
"SYNID0100096175","0","0.0017819423425138486"
"SYNID0100096360","0","0.0015106387273429664"
"SYNID0100096445","0","0.003427221006932648"
"SYNID0100096758","0","0.0955158778477113"
"SYNID0100096912","0","0.015224379299599832"
"SYNID0100097443","0","0.050412560052116195"
"SYNID0100097523","0","0.033254642048709676"
"SYNID0100097584","0","0.0027258065410806537"
"SYNID0100097915","0","0.00878412647377813"
"SYNID0100098045","0","0.0015751258401454497"
"SYNID0100098417","0","0.36272843563668383"
"SYNID0100098525","0","0.0018746778848734537"
"SYNID0100099223","0","0.00256628472433767"
"SYNID0100099312","0","0.007055937340823226"
"SYNID0100099617","0","0.015185073886794118"
"SYNID0100099677","0","0.06070744433054398"
"SYNID0100100208","0","0.026488500227674974"
"SYNID0100100684","0","0.013841064025691121"
"SYNID0100100859","0","0.032404080257990256"
"SYNID0100101009","0","0.008800906474873105"
"SYNID0100101105","0","0.0038455534389763815"
"SYNID0100101157","0","0.029795004800828983"
"SYNID0100101393","0","0.04278428666325559"
"SYNID0100101493","0","0.00716850813245126"
"SYNID0100101898","0","0.004618258284156124"
"SYNID0100102514","0","0.027327687954869572"
"SYNID0100102587","0","0.3324333838090518"
"SYNID0100102835","0","0.02529116791418101"
"SYNID0100102872","0","0.004545847511410409"
"SYNID0100103059","0","0.02447613505272857"
"SYNID0100103177","0","0.3474855265337678"
"SYNID0100103354","0","0.0055179818103467705"
"SYNID0100103920","0","0.0030557777158043676"
"SYNID0100104133","0","0.0032583292933811027"
"SYNID0100104357","0","0.004992462944530918"
"SYNID0100104595","0","0.008959480116416637"
"SYNID0100104707","0","0.007580495211522279"
"SYNID0100104939","0","0.011017489962513472"
"SYNID0100105089","0","0.00818410832580937"
"SYNID0100105128","0","0.04727172673432837"
"SYNID0100105185","0","0.0021462890534631562"
"SYNID0100105208","0","0.04569387610122214"
"SYNID0100105426","0","0.002647641115352354"
"SYNID0100105596","0","0.01008445383337008"
"SYNID0100105795","0","0.0014658755067873197"
"SYNID0100105821","0","0.0391064290114952"
"SYNID0100105949","0","0.07001983506315805"
"SYNID0100106061","0","0.0012435409442451619"
"SYNID0100106225","0","0.02264605345993076"
"SYNID0100106314","0","0.0037427139045853666"
"SYNID0100106349","0","0.015609655383256356"
"SYNID0100106391","0","0.12119801399359013"
"SYNID0100106397","0","0.03265199278491388"
"SYNID0100106699","0","0.06339461335412379"
"SYNID0100106792","0","0.12207658974925062"
"SYNID0100106797","0","0.10731618926780766"
"SYNID0100107241","0","0.44715640384323674"
"SYNID0100107369","0","0.04824259712759568"
"SYNID0100107610","0","0.003276214950526149"
"SYNID0100107797","0","0.0065201079002857"
"SYNID0100108189","0","0.0033424572941546413"
"SYNID0100108469","0","0.13799317885513138"
"SYNID0100108565","0","0.18139434388709327"
"SYNID0100109970","0","0.08989801076103136"
"SYNID0100110070","0","0.03564945212251981"
"SYNID0100110441","0","0.0012144381159756516"
"SYNID0100110561","0","0.0012738388047915633"
"SYNID0100111056","0","0.0022160758465169755"
"SYNID0100111086","0","0.0029285778267842213"
"SYNID0100111105","0","0.028913562050183885"
"SYNID0100111163","0","0.005635392826652176"
"SYNID0100111335","0","0.3340063184496565"
"SYNID0100111442","0","0.042076935349841305"
"SYNID0100111566","0","0.010051354335031243"
"SYNID0100111643","0","0.047817480260168375"
"SYNID0100111818","0","0.07212830969070554"
"SYNID0100112353","0","0.005133400657746922"
"SYNID0100112567","0","0.02415211513509323"
"SYNID0100112575","0","0.004819280371498627"
"SYNID0100112619","0","0.02163478074920128"
"SYNID0100112765","0","0.03410543754440883"
"SYNID0100113093","0","0.0014673598949527984"
"SYNID0100113129","0","0.029066041825182517"
"SYNID0100113158","0","0.009574408081408378"
"SYNID0100113374","0","0.01292745816715297"
"SYNID0100114096","0","0.017137870136058605"
"SYNID0100114164","0","0.055335574417810784"
"SYNID0100114333","0","0.049958521739126766"
"SYNID0100114659","0","0.027433415625838457"
"SYNID0100114670","0","0.0705413212250295"
"SYNID0100114678","0","0.008016725289339702"
"SYNID0100114824","0","0.002377652814475134"
"SYNID0100115069","0","0.006148203797021626"
"SYNID0100115121","0","0.00577061332846113"
"SYNID0100115216","0","0.00923296481962829"
"SYNID0100115516","0","0.004149122278915747"
"SYNID0100116610","0","0.058543129190099914"
"SYNID0100116656","0","0.022869272812717747"
"SYNID0100116825","0","0.01850191508047285"
"SYNID0100117059","0","0.01596131729569084"
"SYNID0100117121","0","0.012842653308176499"
"SYNID0100117360","0","0.002197694745346096"
"SYNID0100117463","0","0.03779495631717932"
"SYNID0100117521","0","0.0018937352166981055"
"SYNID0100117699","0","0.05462908642839857"
"SYNID0100117701","0","0.0063409166109037254"
"SYNID0100117877","0","0.19139494732389525"
"SYNID0100117937","0","0.02146353192808668"
"SYNID0100117963","0","0.002819612165069128"
"SYNID0100118087","0","0.03706181416562895"
"SYNID0100118489","0","0.005091727883890615"
"SYNID0100118572","0","0.0032298529525423346"
"SYNID0100118601","0","0.013263991628753254"
"SYNID0100118680","0","0.43162916069202156"
"SYNID0100118822","0","0.004235614530998649"
"SYNID0100118838","0","0.3675527824276747"
"SYNID0100119252","0","0.0380071226341784"
"SYNID0100119747","0","0.01168915199681884"
"SYNID0100120433","0","0.008844328194363529"
"SYNID0100121231","0","0.0017506926926655236"
"SYNID0100121515","0","0.008895348115006894"
"SYNID0100121528","0","0.0032786951021872243"
"SYNID0100121722","0","0.06378800765052278"
"SYNID0100121872","0","0.004991732706884913"
"SYNID0100122051","0","0.0044387970067562245"
"SYNID0100122241","0","0.0069715334923145834"
"SYNID0100122251","0","0.005083812238336456"
"SYNID0100122350","0","0.025874970187550094"
"SYNID0100122425","0","0.03812165062028323"
"SYNID0100123132","0","0.005785966235496254"
"SYNID0100123140","0","0.014776777078172675"
"SYNID0100123156","0","0.2570707515155777"
"SYNID0100123401","0","0.0015732030473921393"
"SYNID0100123487","0","0.008917305590959325"
"SYNID0100123761","0","0.003569600457138857"
"SYNID0100123808","0","0.002463273104658288"
"SYNID0100123813","0","0.30119230062917374"
"SYNID0100123930","0","0.009738138332837935"
"SYNID0100123973","0","0.02980895174782768"
"SYNID0100124016","0","0.002145301620400234"
"SYNID0100124599","0","0.005827501599749326"
"SYNID0100125047","0","0.0022940524847312152"
"SYNID0100125313","0","0.35679217345218056"
"SYNID0100125637","0","0.06900037629084484"
"SYNID0100125820","0","0.007378551371662719"
"SYNID0100126001","0","0.0021656124382614084"
"SYNID0100126093","0","0.004230219319691546"
"SYNID0100126592","0","0.01645041051107899"
"SYNID0100126737","0","0.009667112165219241"
"SYNID0100126818","0","0.008521914224792121"
"SYNID0100126851","0","0.0008326084251401453"
"SYNID0100126889","0","0.004178789837203699"
"SYNID0100127231","0","0.011277926755884382"
"SYNID0100127594","0","0.13980106787997573"
"SYNID0100127925","0","0.01427714959025346"
"SYNID0100128365","0","0.027464056044391807"
"SYNID0100128372","0","0.0019462341805715714"
"SYNID0100128464","0","0.0050195975503894924"
"SYNID0100128730","0","0.040762208485492064"
"SYNID0100129825","0","0.06747300027468021"
"SYNID0100130065","0","0.01776310511486529"
"SYNID0100130283","0","0.045000335460237954"
"SYNID0100130324","0","0.006693937310043817"
"SYNID0100130519","0","0.0021500818106476045"
"SYNID0100131070","0","0.022848942312089438"
"SYNID0100131235","0","0.17120189107431538"
"SYNID0100131291","0","0.31537023514347995"
"SYNID0100131414","0","0.022053774702647577"
"SYNID0100131609","0","0.00256782592288827"
"SYNID0100131659","0","0.0034490816741414767"
"SYNID0100131791","0","0.004721888206255229"
"SYNID0100131842","0","0.006585205129484709"
"SYNID0100132415","0","0.08160010842055562"
"SYNID0100132792","0","0.013822713077919367"
"SYNID0100132893","0","0.03247249387172215"
"SYNID0100133063","0","0.009407368559149872"
"SYNID0100133162","0","0.0019051928249226094"
"SYNID0100133419","0","0.015521737243541072"
"SYNID0100133524","0","0.004569274997601395"
"SYNID0100133600","0","0.03531413143431652"
"SYNID0100133802","0","0.004912259061142381"
"SYNID0100134219","0","0.02434893915051524"
"SYNID0100134302","0","0.005466201490224985"
"SYNID0100134449","0","0.034810064390864044"
"SYNID0100134621","0","0.0032522358319578225"
"SYNID0100134751","0","0.41003274660755534"
"SYNID0100135229","0","0.05405628028890206"
"SYNID0100135326","0","0.016613434634407263"
"SYNID0100135647","0","0.014997725126492561"
"SYNID0100135755","0","0.004962477393684617"
"SYNID0100135876","0","0.006985187028055344"
"SYNID0100136442","0","0.002891817594991813"
"SYNID0100136460","0","0.3881479337404266"
"SYNID0100136557","0","0.042768826072724773"
"SYNID0100136920","0","0.002620328880003736"
"SYNID0100138004","0","0.0015324070608997082"
"SYNID0100138172","0","0.07066333716620891"
"SYNID0100138198","0","0.050734432602540847"
"SYNID0100138919","0","0.015406012663422813"
